"Ground Speed","ABS Enabled","ABS Active","TC Enabled","TC Active","In Pit","Engine Limiter","CG Accel Lateral","CG Accel Vertical","CG Accel Longitudinal","Lap Time","Session Lap Count","Throttle Pos","Brake Pos","Clutch Pos","Engine RPM","Steering Angle","Gear","CG Height","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Camber FL","Tire Camber FR","Tire Camber RL","Tire Camber RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","Car Pos Norm","Car Pitch Angle","Car Coord X","Car Coord Z","Car Coord Y","Raw Data Sampl Rate","Sampl Clock"
"km/h","","","","","","","G","G","G","s","","%","%","%","rpm","deg","","mm","rad/s","rad/s","rad/s","rad/s","deg","deg","deg","deg","%","%","%","%","N","N","N","N","","","","","deg","deg","deg","deg","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","","deg","m","m","m","Hz",""


"96.2","1","0","0","0","0","0","-1.75","0.12","0.08","44.850","10","46.0","0.0","100.0","6660","202.0","3","375.70","79.6","75.4","79.2","81.4","-11.02","-11.94","-3.18","-3.17","-0.8","-0.5","1.1","9.2","7755","1634","5773","1403","0.00","0.00","0.00","0.00","-4.35","-3.56","-2.00","-3.97","340.0","340.0","352.5","352.5","322.2","336.3","339.6","349.4","35.8","16.1","56.7","28.2","0.34","0.00","276.9","1.0","-511.6","62.5","1"
"97.2","1","0","0","0","0","0","-1.45","-0.05","0.08","45.050","10","51.6","0.0","100.0","6723","196.5","3","378.21","79.5","76.1","81.1","80.9","-11.21","-12.14","-2.89","-2.85","-0.9","-1.0","3.4","7.1","6049","1777","4761","1780","0.00","0.00","0.00","0.00","-4.53","-3.18","-2.35","-3.81","340.0","340.0","352.5","352.5","326.2","336.0","341.9","348.6","26.5","12.4","57.0","34.8","0.35","0.00","281.6","1.0","-509.0","62.5","1"
"98.2","1","0","0","0","0","0","-1.48","-0.03","0.20","45.250","10","52.7","0.0","100.0","6802","199.4","3","376.52","80.4","76.7","80.8","83.2","-11.40","-12.37","-3.15","-3.13","-0.9","-0.9","1.7","9.0","6197","1351","5334","1686","0.00","0.00","0.00","0.00","-4.46","-3.28","-2.23","-3.96","340.0","340.0","352.5","352.5","325.8","337.0","340.6","348.8","29.5","12.6","59.7","33.8","0.35","0.00","286.5","1.0","-506.9","62.5","1"
"98.3","1","0","0","0","0","0","-1.48","-0.07","-0.09","45.450","10","27.8","0.0","100.0","6565","206.0","3","376.70","80.1","76.8","79.6","78.7","-11.90","-12.96","-2.93","-2.87","-0.7","-0.7","0.3","2.8","5945","1081","5288","1736","0.00","0.00","0.00","0.00","-4.46","-3.24","-2.20","-3.98","340.0","340.0","352.5","352.5","326.4","337.6","340.7","348.7","30.6","12.2","60.2","33.3","0.35","0.00","291.8","1.0","-505.3","62.5","1"
"97.2","1","0","0","0","0","0","-1.58","0.03","0.01","45.650","10","39.3","0.0","100.0","6586","206.8","3","375.57","79.6","76.1","80.2","78.6","-11.58","-12.60","-2.93","-2.87","-0.7","-0.5","1.7","4.0","6230","1029","6173","2044","0.00","0.00","0.00","0.00","-4.42","-3.34","-2.05","-4.05","340.0","340.0","352.5","352.5","325.8","337.7","338.7","348.0","32.6","13.4","60.1","30.2","0.35","0.00","297.1","1.0","-504.3","62.5","1"
"96.7","1","0","0","0","0","0","-1.53","-0.02","-0.15","45.850","10","26.2","0.0","100.0","6440","204.3","3","375.77","79.3","75.7","78.4","76.9","-11.44","-12.46","-2.80","-2.76","-0.7","-0.6","0.1","2.3","6476","1098","5539","1470","0.00","0.00","0.00","0.00","-4.41","-3.35","-2.12","-4.01","340.0","340.0","352.5","352.5","325.3","337.5","340.2","349.3","32.2","13.2","59.8","31.9","0.35","0.00","302.5","1.0","-504.0","62.5","1"
"96.3","1","0","0","0","0","0","-1.56","0.01","0.08","46.050","10","48.8","0.0","100.0","6609","192.2","3","375.70","79.4","75.5","78.9","80.4","-10.67","-11.53","-2.97","-2.96","-0.8","-0.7","1.1","7.7","6960","1643","4797","1212","0.00","0.00","0.00","0.00","-4.39","-3.45","-2.15","-3.92","340.0","340.0","352.5","352.5","324.2","336.3","341.8","349.8","31.7","14.2","57.2","30.7","0.35","0.00","307.8","0.9","-504.2","62.5","1"
"97.3","1","0","0","0","0","0","-1.53","-0.01","0.29","46.250","10","59.4","0.0","100.0","6762","179.7","3","374.30","80.0","76.1","80.3","82.7","-10.49","-11.30","-3.39","-3.38","-0.7","-1.0","1.7","9.4","6037","928","5985","2022","0.00","0.00","0.00","0.00","-4.33","-3.56","-2.21","-4.03","340.0","340.0","352.5","352.5","326.3","337.9","339.2","348.0","31.4","12.4","61.4","34.7","0.35","0.00","313.1","0.9","-505.1","62.5","1"
"98.6","1","0","0","0","0","0","-1.52","-0.01","0.35","46.450","10","61.3","0.0","100.0","6840","174.4","3","374.56","81.1","77.1","81.4","83.5","-10.34","-11.13","-3.58","-3.54","-0.6","-0.9","1.6","8.9","5624","252","6561","2340","0.00","0.00","0.00","0.00","-4.29","-3.62","-2.19","-4.10","340.0","340.0","352.5","352.5","327.2","339.4","337.9","347.3","31.1","11.6","62.7","35.0","0.35","0.00","318.4","0.9","-506.6","62.5","1"
"99.9","1","0","0","0","0","0","-1.66","0.06","0.19","46.650","10","59.4","0.0","100.0","6975","167.8","3","373.84","82.6","78.6","84.1","84.1","-9.91","-10.58","-3.41","-3.38","-0.7","-0.7","3.7","8.4","7211","1360","5895","1466","0.00","0.00","0.00","0.00","-4.22","-3.76","-2.13","-4.01","340.0","340.0","352.5","352.5","323.6","336.9","339.4","349.3","31.6","13.4","58.9","32.6","0.35","0.00","323.5","0.8","-508.6","62.5","1"
"101.5","1","0","0","0","0","0","-1.43","-0.07","0.30","46.850","10","64.5","0.0","100.0","7055","134.6","3","375.13","83.7","80.1","85.5","84.6","-8.50","-8.95","-3.29","-3.25","-0.7","-1.0","4.4","7.1","5862","1169","5128","1908","0.00","0.00","0.00","0.00","-4.17","-3.88","-2.34","-3.88","340.0","340.0","352.5","352.5","326.7","337.4","341.1","348.3","28.5","11.4","58.9","35.8","0.35","0.00","328.4","0.8","-511.3","62.5","1"
"103.2","1","0","0","0","0","0","-1.61","0.03","0.23","47.050","10","67.2","0.0","100.0","7164","118.8","3","372.77","85.4","81.7","86.4","86.3","-7.68","-8.01","-3.39","-3.31","-0.6","-1.0","3.6","7.4","6320","1306","5805","2144","0.00","0.00","0.00","0.00","-4.01","-4.15","-2.29","-4.01","340.0","340.0","352.5","352.5","325.7","337.0","339.6","347.8","30.8","11.3","61.9","36.4","0.35","0.00","333.1","0.7","-514.5","62.5","1"
"104.8","1","0","0","0","0","0","-1.59","0.01","0.27","47.250","10","57.4","0.0","100.0","7277","115.3","3","372.80","87.2","83.6","86.2","89.2","-7.09","-7.37","-3.37","-3.35","-0.5","-0.4","1.6","9.5","6712","1308","5677","1439","0.00","0.00","0.00","0.00","-3.96","-4.29","-2.21","-4.04","340.0","340.0","352.5","352.5","324.8","337.0","339.9","349.3","32.0","12.7","61.1","35.0","0.36","0.00","337.5","0.7","-518.3","62.5","1"
"106.3","1","0","0","0","0","0","-1.58","-0.00","0.19","47.450","10","62.5","0.0","100.0","7369","127.5","3","373.17","87.9","84.3","88.9","88.8","-8.05","-8.43","-3.35","-3.31","-0.6","-0.7","3.4","7.3","6276","1144","5731","2032","0.00","0.00","0.00","0.00","-4.07","-4.10","-2.25","-3.98","340.0","340.0","352.5","352.5","325.8","337.4","339.7","348.0","31.7","12.4","60.5","34.8","0.36","0.00","341.5","0.6","-522.5","62.5","1"
"107.9","1","0","0","0","0","0","-1.58","-0.01","0.30","47.650","10","70.3","0.0","100.0","7504","99.1","3","372.80","89.7","86.1","90.8","90.2","-6.65","-6.87","-3.36","-3.32","-0.5","-0.6","4.1","7.3","6514","1187","5695","1683","0.00","0.00","0.00","0.00","-3.90","-4.37","-2.26","-4.01","340.0","340.0","352.5","352.5","325.3","337.3","339.8","348.8","31.8","12.2","60.9","35.7","0.36","0.00","345.0","0.5","-527.3","62.5","1"
"109.8","1","0","0","0","0","0","-1.67","0.06","0.42","47.850","10","71.9","0.0","100.0","7643","79.1","3","371.48","91.7","87.8","92.6","91.7","-5.44","-5.56","-3.56","-3.52","-0.3","-0.3","3.9","7.1","6391","454","6823","2310","0.00","0.00","0.00","0.00","-3.71","-4.69","-2.18","-4.13","340.0","340.0","352.5","352.5","325.6","339.0","337.3","347.4","34.4","12.7","63.2","35.5","0.36","0.00","348.1","0.5","-532.5","62.5","1"
"111.9","1","0","0","0","0","0","-1.62","0.03","0.44","48.050","10","74.2","0.0","100.0","7779","81.3","3","372.32","93.2","89.4","94.3","93.3","-5.69","-5.81","-3.46","-3.41","-0.4","-0.5","4.1","6.9","6318","805","6570","2412","0.00","0.00","0.00","0.00","-3.72","-4.55","-2.25","-4.03","340.0","340.0","352.5","352.5","325.7","338.2","337.9","347.2","31.1","11.5","61.2","36.0","0.36","0.00","350.7","0.4","-538.1","62.5","1"
"114.0","1","0","0","0","0","0","-1.61","0.04","0.43","48.250","10","84.4","0.0","100.0","7933","53.5","3","371.51","95.1","91.5","96.0","95.2","-4.34","-4.33","-3.33","-3.29","-0.2","-0.3","4.2","7.1","6419","919","6512","2055","0.00","0.00","0.00","0.00","-3.63","-4.83","-2.24","-4.11","340.0","340.0","352.5","352.5","325.5","337.9","338.0","347.9","33.8","13.1","63.3","37.1","0.36","0.00","352.8","0.3","-544.0","62.5","1"
"117.0","1","0","0","0","0","0","-1.53","0.14","0.62","48.450","10","100.0","0.0","100.0","8313","27.7","3","371.12","98.0","94.5","100.5","99.9","-3.02","-2.95","-3.48","-3.44","-0.2","-0.2","6.4","9.2","6882","1885","6234","2493","0.00","0.00","0.00","0.00","-3.57","-4.90","-2.39","-3.94","340.0","340.0","352.5","352.5","324.5","335.7","338.6","347.0","30.5","13.8","60.4","38.8","0.36","0.00","354.2","0.3","-550.2","62.5","1"
"120.6","1","0","0","0","0","0","-1.15","-0.10","0.63","48.650","10","100.0","0.0","100.0","8479","33.7","3","374.23","100.2","97.6","100.8","103.7","-2.99","-2.98","-2.64","-2.57","-0.2","-0.2","4.0","9.5","4969","1050","5236","2798","0.00","0.00","0.00","0.00","-3.71","-4.65","-2.61","-3.76","340.0","340.0","352.5","352.5","328.8","337.6","340.9","346.3","27.6","13.0","58.9","41.8","0.36","0.00","355.2","0.2","-556.8","62.5","1"
"122.1","1","0","0","0","0","0","-1.32","0.08","-0.10","48.850","10","100.0","0.0","100.0","7482","35.3","1","370.61","101.7","99.2","98.0","96.0","-2.45","-2.35","-1.79","-1.66","-0.1","-0.0","-0.2","0.1","6501","1667","6119","2386","0.00","0.00","0.00","0.00","-3.63","-4.88","-2.38","-3.96","340.0","340.0","352.5","352.5","325.3","336.2","338.9","347.2","33.6","15.7","61.6","39.4","0.36","0.00","355.6","0.2","-563.5","62.5","1"
"125.0","1","0","0","0","0","0","-1.42","0.20","0.36","49.050","10","100.0","0.0","100.0","6772","42.9","4","370.14","103.8","100.9","104.5","102.3","-2.91","-2.90","-1.93","-1.83","-0.1","-0.3","3.3","4.1","5355","411","8739","3378","0.00","0.00","0.00","0.00","-3.64","-4.79","-2.45","-4.18","340.0","340.0","352.5","352.5","327.9","339.1","333.1","345.0","31.6","13.4","66.0","46.1","0.37","0.00","355.5","0.2","-570.4","62.5","1"
"128.0","1","0","0","0","0","0","-1.25","0.04","0.35","49.250","10","100.0","0.0","100.0","7023","30.0","4","373.94","106.7","104.0","106.7","107.7","-2.38","-2.34","-2.08","-1.97","-0.2","-0.1","3.7","7.3","6266","2067","5635","1966","0.00","0.00","0.00","0.00","-3.72","-4.60","-2.51","-3.84","340.0","340.0","352.5","352.5","325.9","335.3","340.0","348.1","25.2","13.5","58.9","41.8","0.37","0.00","354.9","0.2","-577.4","62.5","1"
"131.2","1","0","0","0","0","0","-1.11","-0.11","0.41","49.450","10","100.0","0.0","100.0","7165","40.7","4","374.17","108.7","106.4","109.3","109.4","-2.91","-2.91","-1.91","-1.80","-0.2","-0.2","3.9","6.1","4716","1260","5364","2634","0.00","0.00","0.00","0.00","-3.83","-4.51","-2.60","-3.81","340.0","340.0","352.5","352.5","329.4","337.1","340.6","346.6","26.7","13.6","60.9","43.1","0.37","0.00","353.9","0.1","-584.5","62.5","1"
"134.2","1","0","0","0","0","0","-1.35","0.02","0.38","49.650","10","100.0","0.0","100.0","7325","35.3","4","371.76","111.5","108.5","111.8","111.8","-3.01","-3.00","-2.33","-2.23","-0.2","-0.3","3.4","6.1","5545","892","6911","2622","0.00","0.00","0.00","0.00","-3.63","-4.72","-2.43","-4.05","340.0","340.0","352.5","352.5","327.5","337.9","337.2","346.7","28.4","12.1","63.7","42.1","0.37","0.00","352.4","0.1","-591.7","62.5","1"
"137.3","1","0","0","0","0","0","-1.05","-0.15","0.51","49.850","10","100.0","0.0","100.0","7497","16.4","4","374.07","113.6","111.4","115.0","113.9","-2.28","-2.25","-2.33","-2.21","-0.2","-0.3","4.6","5.4","4652","1281","5382","2616","0.00","0.00","0.00","0.00","-3.66","-4.62","-2.57","-3.80","340.0","340.0","352.5","352.5","329.5","337.1","340.6","346.7","24.3","11.5","59.7","41.7","0.37","0.00","350.3","0.0","-599.0","62.5","1"
"140.5","1","0","0","0","0","0","-1.01","-0.02","0.44","50.050","10","100.0","0.0","100.0","7617","14.1","4","370.32","116.2","114.4","116.4","116.1","-1.82","-1.78","-1.66","-1.55","-0.1","-0.2","3.5","4.7","4918","1313","5918","3094","0.00","0.00","0.00","0.00","-3.97","-4.68","-2.65","-3.86","340.0","340.0","352.5","352.5","328.9","337.0","339.4","345.6","27.3","13.3","62.3","44.8","0.37","0.00","347.8","-0.1","-606.3","62.5","1"
"143.7","1","0","0","0","0","0","-0.65","-0.03","0.45","50.250","10","100.0","0.0","100.0","7784","12.4","4","369.33","118.7","117.5","119.6","118.0","-1.31","-1.22","-1.12","-0.97","-0.2","-0.1","4.2","3.8","4503","2274","5211","3390","0.00","0.00","0.00","0.00","-4.17","-4.44","-3.50","-3.60","340.0","340.0","352.5","352.5","329.8","334.8","341.0","344.9","24.7","16.3","59.5","48.2","0.37","0.00","344.9","-0.2","-613.6","62.5","1"
"146.9","1","0","0","0","0","0","-0.46","-0.25","-0.01","50.450","10","100.0","0.0","100.0","7827","11.0","4","367.32","121.3","120.5","120.4","118.5","-0.91","-0.83","-0.49","-0.35","-0.3","-0.1","2.2","1.7","4965","2649","7933","3972","0.00","0.00","0.00","0.00","-3.67","-4.26","-3.24","-3.54","340.0","340.0","352.5","352.5","328.8","333.9","334.9","343.6","22.0","15.9","55.5","53.8","0.37","0.00","341.6","-0.3","-621.0","62.5","1"
"149.9","1","0","0","0","0","0","-0.51","0.19","0.50","50.650","10","100.0","0.0","100.0","8071","11.4","4","364.95","123.8","123.0","124.1","122.3","-0.90","-0.77","-0.59","-0.40","0.4","-0.1","3.4","2.8","3365","2916","6949","4210","0.00","0.00","0.00","0.00","-4.26","-4.21","-2.74","-3.47","340.0","340.0","352.5","352.5","332.4","333.3","337.1","343.1","25.6","19.7","62.0","55.4","0.38","0.00","338.2","-0.5","-628.5","62.5","1"
"152.9","1","0","0","0","0","0","-0.46","-0.14","0.36","50.850","10","100.0","0.0","100.0","8223","11.6","4","370.41","126.2","125.2","126.3","124.8","-1.02","-0.95","-0.74","-0.55","-0.5","-0.1","4.1","3.0","4594","2433","2220","3587","0.00","0.00","0.00","0.00","-4.42","-4.02","-3.80","-3.39","340.0","340.0","352.5","352.5","329.6","334.4","347.6","344.5","17.9","16.5","62.5","54.3","0.38","0.00","334.5","-0.6","-636.1","62.5","1"
"155.9","1","0","0","0","0","0","-0.55","0.19","0.39","51.050","10","100.0","0.0","100.0","8360","9.4","4","362.81","128.4","128.1","128.5","126.7","-1.31","-0.75","-0.78","-0.58","0.5","-0.1","3.1","2.5","5667","3591","6048","3915","0.00","0.00","0.00","0.00","-3.59","-4.33","-2.47","-3.46","340.0","340.0","352.5","352.5","327.2","331.7","339.1","343.8","29.4","23.3","63.1","56.1","0.38","0.00","330.6","-0.7","-643.7","62.5","1"
"158.7","1","0","0","0","0","0","-0.47","-0.11","0.38","51.250","10","100.0","0.0","100.0","8508","9.4","4","370.46","130.8","129.9","130.6","129.1","-0.89","-0.82","-0.76","-0.60","-0.1","-0.1","3.2","2.7","3791","2286","5087","3809","0.00","0.00","0.00","0.00","-4.02","-4.39","-3.13","-3.57","340.0","340.0","352.5","352.5","331.4","334.7","341.2","344.0","23.3","18.3","60.2","54.4","0.38","0.00","326.5","-0.8","-651.4","62.5","1"
"159.1","1","0","0","0","0","0","-0.46","0.02","0.36","51.450","10","100.0","0.0","100.0","7296","8.8","5","368.54","131.6","130.6","129.1","130.8","-0.83","-0.66","-0.67","-0.52","-0.1","-0.1","1.7","3.8","4968","3339","4858","3488","0.00","0.00","0.00","0.00","-4.06","-4.53","-2.97","-3.54","340.0","340.0","352.5","352.5","328.8","332.3","341.7","344.7","28.9","22.6","57.5","49.4","0.38","0.00","322.2","-0.8","-659.1","62.5","1"
"161.8","1","0","0","0","0","0","-0.44","-0.01","0.41","51.650","10","100.0","0.0","100.0","7417","8.7","5","369.06","133.5","132.7","131.2","133.0","-0.79","-0.72","-0.62","-0.46","-0.1","-0.1","1.6","3.7","4220","2891","5317","3854","0.00","0.00","0.00","0.00","-4.05","-4.40","-3.11","-3.60","340.0","340.0","352.5","352.5","330.4","333.3","340.7","343.9","24.5","19.4","60.6","54.4","0.38","0.00","317.6","-0.8","-666.8","62.5","1"
"164.5","1","0","0","0","0","0","-0.39","0.03","0.41","51.850","10","100.0","0.0","100.0","7520","7.4","5","367.71","135.5","134.8","133.1","134.8","-0.69","-0.61","-0.55","-0.39","-0.1","-0.0","1.3","3.2","3803","2494","5894","4413","0.00","0.00","0.00","0.00","-4.07","-4.43","-3.19","-3.66","340.0","340.0","352.5","352.5","331.4","334.2","339.4","342.6","25.9","21.1","63.2","57.4","0.39","0.00","312.9","-0.9","-674.5","62.5","1"
"167.1","1","0","0","0","0","0","-0.38","-0.00","0.42","52.050","10","100.0","0.0","100.0","7664","7.4","5","369.60","137.8","137.1","135.5","137.4","-0.68","-0.59","-0.54","-0.37","-0.1","-0.1","1.7","3.7","4330","3158","5407","4026","0.00","0.00","0.00","0.00","-4.08","-4.36","-3.12","-3.55","340.0","340.0","352.5","352.5","330.2","332.7","340.5","343.5","23.5","19.7","59.1","54.3","0.39","0.00","307.9","-0.9","-682.3","62.5","1"
"169.6","1","0","0","0","0","0","-0.35","-0.06","0.36","52.250","10","100.0","0.0","100.0","7782","8.4","5","369.50","140.0","139.3","137.7","139.4","-0.70","-0.60","-0.52","-0.37","-0.1","-0.1","2.0","3.7","4559","3345","4630","3443","0.00","0.00","0.00","0.00","-4.09","-4.39","-3.15","-3.53","340.0","340.0","352.5","352.5","329.7","332.2","342.3","344.8","25.0","20.7","59.4","55.0","0.39","0.00","302.7","-0.9","-690.0","62.5","1"
"172.2","1","0","0","0","0","0","-0.41","-0.11","0.36","52.450","10","100.0","0.0","100.0","7897","10.2","5","370.57","142.0","141.2","139.8","141.5","-0.85","-0.76","-0.60","-0.46","-0.1","-0.1","1.9","3.8","4188","3064","4719","3470","0.00","0.00","0.00","0.00","-4.09","-4.35","-3.12","-3.53","340.0","340.0","352.5","352.5","330.5","332.9","342.1","344.7","23.6","19.3","59.0","53.9","0.39","0.00","297.3","-0.9","-697.9","62.5","1"
"174.6","1","0","0","0","0","0","-0.57","0.10","0.40","52.650","10","100.0","0.0","100.0","7975","12.5","5","365.99","144.1","143.0","141.3","142.8","-1.01","-0.91","-0.65","-0.50","-0.1","-0.1","0.9","3.0","4053","2334","7180","4665","0.00","0.00","0.00","0.00","-4.01","-4.51","-3.11","-3.79","340.0","340.0","352.5","352.5","330.8","334.6","336.6","342.1","28.2","21.5","64.9","58.4","0.39","0.00","291.7","-1.0","-705.7","62.5","1"
"177.0","1","0","0","0","0","0","-0.69","0.09","0.35","52.850","10","100.0","0.0","100.0","8095","13.0","5","367.69","146.5","145.1","143.4","144.9","-1.13","-1.04","-0.81","-0.69","-0.1","-0.1","1.3","3.4","5404","3038","5960","3600","0.00","0.00","0.00","0.00","-3.95","-4.57","-3.02","-3.75","340.0","340.0","352.5","352.5","327.7","332.9","339.3","344.5","28.0","20.1","63.3","55.0","0.39","0.00","285.8","-1.0","-713.5","62.5","1"
"179.2","1","0","0","0","0","0","-0.64","-0.11","0.35","53.050","10","100.0","0.0","100.0","8212","13.4","5","370.79","148.0","146.7","145.4","147.1","-1.24","-1.16","-0.91","-0.76","-0.1","-0.1","1.6","3.7","4531","2424","5397","3350","0.00","0.00","0.00","0.00","-3.96","-4.51","-2.99","-3.69","340.0","340.0","352.5","352.5","329.7","334.4","340.6","345.0","26.3","18.7","61.3","52.8","0.39","0.00","279.7","-0.9","-721.2","62.5","1"
"181.4","1","0","0","0","0","0","-0.70","-0.09","0.35","53.250","10","100.0","0.0","100.0","8308","14.8","5","369.84","149.8","148.4","147.1","148.8","-1.35","-1.25","-0.96","-0.80","-0.1","-0.1","1.5","3.6","4648","2365","5749","3589","0.00","0.00","0.00","0.00","-3.94","-4.57","-2.97","-3.73","340.0","340.0","352.5","352.5","329.4","334.5","339.8","344.5","28.0","19.3","62.6","52.8","0.40","0.00","273.2","-0.9","-728.9","62.5","1"
"183.4","1","0","0","0","0","0","-0.86","-0.01","0.32","53.450","10","100.0","0.0","100.0","8392","17.6","5","368.72","151.7","150.2","148.5","150.4","-1.54","-1.42","-0.99","-0.83","-0.1","-0.1","1.1","3.7","5111","2622","6509","3068","0.00","0.00","0.00","0.00","-3.92","-4.64","-2.90","-3.90","340.0","340.0","352.5","352.5","328.4","333.9","338.1","345.6","30.5","20.0","64.5","54.0","0.40","0.00","266.4","-0.9","-736.4","62.5","1"
"185.2","1","0","0","0","0","0","-0.84","-0.18","-0.06","53.650","10","100.0","0.0","100.0","8350","17.8","1","373.60","153.4","151.8","147.7","147.4","-1.69","-1.57","-1.12","-0.99","-0.2","-0.2","0.1","0.9","5748","3318","4068","1961","0.00","0.00","0.00","0.00","-3.87","-4.55","-2.90","-3.72","340.0","340.0","352.5","352.5","326.9","332.3","343.5","348.1","26.2","15.9","61.6","50.4","0.40","0.00","259.4","-0.8","-743.8","62.5","1"
"185.2","1","0","0","0","0","0","-0.76","-0.22","0.29","53.850","10","100.0","0.0","100.0","7089","16.7","6","374.14","153.1","151.6","151.0","152.0","-1.69","-1.54","-1.32","-1.16","-0.1","-0.1","2.2","3.8","4551","2846","4194","3197","0.00","0.00","0.00","0.00","-4.04","-4.55","-2.92","-3.56","340.0","340.0","352.5","352.5","329.7","333.4","343.2","345.3","29.3","21.1","58.5","47.4","0.40","0.00","252.0","-0.7","-751.0","62.5","1"
"187.0","1","0","0","0","0","0","-0.96","-0.11","0.29","54.050","10","100.0","0.0","100.0","7124","13.8","6","372.75","154.6","152.6","151.3","153.2","-1.74","-1.70","-1.37","-1.23","-0.1","-0.1","1.2","3.7","5240","1508","6412","2954","0.00","0.00","0.00","0.00","-3.65","-4.72","-2.72","-3.91","340.0","340.0","352.5","352.5","328.1","336.5","338.4","345.9","26.5","14.0","63.4","48.5","0.40","0.00","244.3","-0.6","-757.9","62.5","1"
"188.7","1","0","0","0","0","0","-0.90","-0.00","0.33","54.250","10","100.0","0.0","100.0","7191","13.4","6","368.59","156.2","154.5","152.8","154.5","-1.50","-1.39","-1.15","-1.00","-0.1","-0.1","1.1","3.4","5384","2379","6613","3757","0.00","0.00","0.00","0.00","-3.83","-4.74","-2.81","-3.85","340.0","340.0","352.5","352.5","327.8","334.4","337.9","344.1","30.7","19.4","63.5","50.1","0.41","0.00","236.3","-0.6","-764.6","62.5","1"
"190.5","1","0","0","0","0","0","-0.71","-0.17","0.27","54.450","10","100.0","0.0","100.0","7247","12.2","6","370.84","157.3","155.8","154.1","155.6","-1.37","-1.28","-1.02","-0.87","-0.2","-0.1","1.3","3.2","4642","1979","5554","3141","0.00","0.00","0.00","0.00","-3.85","-4.59","-2.93","-3.77","340.0","340.0","352.5","352.5","329.5","335.4","340.3","345.5","26.6","17.2","62.9","52.1","0.41","0.00","228.1","-0.6","-771.2","62.5","1"
