"Ground Speed","ABS Enabled","ABS Active","TC Enabled","TC Active","In Pit","Engine Limiter","CG Accel Lateral","CG Accel Vertical","CG Accel Longitudinal","Lap Time","Session Lap Count","Throttle Pos","Brake Pos","Clutch Pos","Engine RPM","Steering Angle","Gear","CG Height","Wheel Angular Speed FL","Wheel Angular Speed FR","Wheel Angular Speed RL","Wheel Angular Speed RR","Tire Slip Angle FL","Tire Slip Angle FR","Tire Slip Angle RL","Tire Slip Angle RR","Tire Slip Ratio FL","Tire Slip Ratio FR","Tire Slip Ratio RL","Tire Slip Ratio RR","Tire Load FL","Tire Load FR","Tire Load RL","Tire Load RR","Tire Dirt Level FL","Tire Dirt Level FR","Tire Dirt Level RL","Tire Dirt Level RR","Tire Camber FL","Tire Camber FR","Tire Camber RL","Tire Camber RR","Tire Radius FL","Tire Radius FR","Tire Radius RL","Tire Radius RR","Tire Loaded Radius FL","Tire Loaded Radius FR","Tire Loaded Radius RL","Tire Loaded Radius RR","Suspension Travel FL","Suspension Travel FR","Suspension Travel RL","Suspension Travel RR","Car Pos Norm","Car Pitch Angle","Car Coord X","Car Coord Z","Car Coord Y","Raw Data Sampl Rate","Sampl Clock"
"km/h","","","","","","","G","G","G","s","","%","%","%","rpm","deg","","mm","rad/s","rad/s","rad/s","rad/s","deg","deg","deg","deg","%","%","%","%","N","N","N","N","","","","","deg","deg","deg","deg","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","","deg","m","m","m","Hz",""


"119.4","1","0","0","0","0","0","-1.36","-0.25","0.16","10.625","10","78.1","0.0","100.0","6529","70.6","4","379.23","99.3","95.8","99.1","100.2","-4.98","-5.02","-3.21","-3.25","-0.4","0.0","262148.0","7.0","5734","363","6137","982","0.00","0.00","0.00","0.00","-3.74","-4.54","-2.29","-4.12","340.0","340.0","352.5","352.5","327.6","339.2","339.5","350.3","28.5","11.3","63.4","39.5","0.10","0.00","-453.9","-35.4","1041.5","62.5","1"
"120.7","1","0","0","0","0","0","-1.46","-0.15","0.19","10.800","10","96.5","0.0","100.0","6695","45.8","4","379.09","100.8","96.9","101.5","102.9","-4.44","-4.39","-3.75","-3.78","-0.4","0.0","262148.0","11.0","6892","1226","5295","405","0.00","0.00","0.00","0.00","-3.57","-4.78","-2.17","-4.11","340.0","340.0","352.5","352.5","325.1","337.2","341.3","351.6","30.1","11.3","62.2","35.2","0.10","0.00","-451.4","-35.3","1035.8","62.5","1"
"123.4","1","0","0","0","0","0","-1.82","0.25","0.64","11.000","10","100.0","0.0","100.0","6854","13.5","4","374.63","102.8","99.9","104.6","104.6","-3.08","-3.10","-4.21","-4.15","-0.1","0.0","262148.0","7.0","5746","2125","7749","3356","0.00","0.00","0.00","0.00","-3.58","-4.80","-2.39","-4.12","340.0","340.0","352.5","352.5","327.6","335.1","336.1","345.1","28.7","12.4","64.5","38.7","0.10","0.00","-449.3","-35.2","1029.3","62.5","1"
"126.3","1","0","0","0","0","0","-1.15","-0.28","0.41","11.225","10","100.0","0.0","100.0","6931","16.2","4","378.29","104.7","102.2","103.7","107.9","-2.84","-2.74","-3.08","-3.03","-0.3","0.0","262148.0","11.0","4986","567","6022","1039","0.00","0.00","0.00","0.00","-3.49","-4.82","-2.35","-4.09","340.0","340.0","352.5","352.5","329.2","338.7","339.8","350.2","27.2","11.0","63.5","40.9","0.10","0.00","-447.6","-35.1","1022.3","50.0","1"
"129.4","1","0","0","0","0","0","-1.43","0.28","0.70","11.425","10","100.0","0.0","100.0","7061","24.0","4","372.67","107.5","105.4","106.0","109.6","-2.33","-2.30","-2.00","-1.82","-0.1","0.0","262148.0","7.0","5831","2600","7690","3911","0.00","0.00","0.00","0.00","-3.82","-4.61","-2.54","-4.02","340.0","340.0","352.5","352.5","327.4","334.0","336.2","343.9","28.5","15.3","64.0","42.3","0.10","0.00","-446.6","-35.0","1015.3","50.0","1"
"132.5","1","0","0","0","0","0","-0.82","-0.16","0.35","11.600","10","100.0","0.0","100.0","7163","21.4","4","376.83","109.3","107.9","109.6","109.1","-1.74","-1.72","-1.33","-1.24","-0.1","0.0","262148.0","3.0","3901","1142","5557","2325","0.00","0.00","0.00","0.00","-3.88","-4.47","-2.77","-3.86","340.0","340.0","352.5","352.5","331.6","337.4","340.8","347.4","23.6","14.8","62.8","48.9","0.10","0.00","-446.1","-35.0","1008.3","62.5","1"
"135.6","1","0","0","0","0","0","-0.99","0.11","0.46","11.800","10","100.0","0.0","100.0","7310","25.8","4","373.54","112.4","110.8","110.2","113.0","-1.80","-1.76","-1.24","-1.14","-0.1","0.0","262148.0","7.0","5054","2965","6016","2387","0.00","0.00","0.00","0.00","-4.00","-4.39","-2.79","-3.89","340.0","340.0","352.5","352.5","329.1","333.2","339.8","347.2","24.9","16.1","63.7","50.7","0.11","0.00","-445.8","-34.9","1000.9","50.0","1"
"138.7","1","0","0","0","0","0","-0.98","-0.05","0.47","12.000","10","100.0","0.0","100.0","7543","22.4","4","374.78","115.1","112.8","115.4","114.9","-1.87","-1.82","-1.56","-1.46","-0.1","0.0","262148.0","7.0","5340","1499","6393","2201","0.00","0.00","0.00","0.00","-2.88","-4.59","-2.60","-3.97","340.0","340.0","352.5","352.5","328.4","336.5","339.0","347.6","26.7","16.1","63.2","46.0","0.11","0.00","-445.9","-34.8","993.2","62.5","1"
"141.8","1","0","0","0","0","0","-0.76","-0.25","0.35","12.200","10","100.0","0.0","100.0","7666","18.8","4","375.07","117.1","115.7","118.1","116.0","-1.87","-1.78","-1.48","-1.34","0.0","0.0","262148.0","3.0","3945","2550","5960","3199","0.00","0.00","0.00","0.00","-1.92","-3.72","-0.20","-3.09","340.0","340.0","352.5","352.5","331.5","334.1","339.9","345.4","23.4","16.1","60.8","53.6","0.11","0.00","-446.5","-34.7","985.5","62.5","1"
"144.7","1","0","0","0","0","0","-0.99","0.00","0.42","12.425","10","100.0","0.0","100.0","7888","17.5","4","373.23","120.8","117.8","120.0","120.8","-1.99","-1.89","-2.18","-2.08","-0.4","0.0","262148.0","7.0","7525","2467","6609","2841","0.00","0.00","0.00","0.00","-0.90","-3.97","0.07","-3.05","340.0","340.0","352.5","352.5","323.7","334.3","338.5","346.2","26.1","17.1","62.8","44.9","0.11","0.00","-447.4","-34.6","976.9","50.0","1"
"147.3","1","0","0","0","0","0","-1.32","0.34","0.44","12.625","10","100.0","0.0","100.0","7989","10.4","4","374.46","122.3","120.0","120.1","123.8","-2.23","-2.15","-2.25","-2.15","-0.1","0.0","262148.0","7.0","6569","1780","7393","2212","0.00","0.00","0.00","0.00","-2.61","-4.85","-0.89","-3.87","340.0","340.0","352.5","352.5","325.8","335.9","336.9","347.6","28.7","14.2","66.2","43.5","0.11","0.00","-448.7","-34.5","969.3","50.0","1"
"150.2","1","0","0","0","0","0","-0.62","0.09","0.42","12.800","10","100.0","0.0","100.0","8071","-10.0","4","374.26","123.9","123.3","123.7","122.7","-0.55","-0.44","-1.11","-0.97","-0.1","0.0","262148.0","3.0","4751","2620","5994","4002","0.00","0.00","0.00","0.00","-3.75","-4.73","-2.94","-3.72","340.0","340.0","352.5","352.5","329.7","333.9","339.8","343.6","28.0","17.8","62.4","50.9","0.11","0.00","-450.5","-34.4","961.4","62.5","1"
"153.3","1","0","0","0","0","0","0.08","-0.03","0.42","13.025","10","100.0","0.0","100.0","8219","0.7","4","376.24","125.8","126.3","126.2","124.8","-0.02","0.04","0.19","0.33","-0.1","0.0","262148.0","3.0","3260","3568","4278","4490","0.00","0.00","0.00","0.00","-4.27","-4.15","-3.37","-3.28","340.0","340.0","352.5","352.5","332.9","331.7","343.5","342.6","20.6","21.3","56.1","56.9","0.11","0.00","-452.7","-34.2","952.9","62.5","1"
"156.1","1","0","0","0","0","0","0.19","-0.06","0.38","13.225","10","100.0","0.0","100.0","8356","-5.6","4","376.42","128.1","128.4","126.8","128.3","0.34","0.39","0.11","0.23","-0.1","0.0","262148.0","3.0","2859","3490","4065","4693","0.00","0.00","0.00","0.00","-4.27","-4.10","-3.45","-3.22","340.0","340.0","352.5","352.5","333.8","331.9","343.9","342.1","18.4","20.6","55.7","58.0","0.12","0.00","-454.7","-34.1","944.7","62.5","1"
"158.7","1","0","0","0","0","0","0.22","0.01","0.05","13.400","10","100.0","0.0","100.0","8399","-5.8","1","374.30","130.4","130.8","126.2","126.5","0.33","0.43","0.16","0.30","0.0","0.0","262148.0","-1.0","3362","4045","4143","4846","0.00","0.00","0.00","0.00","-4.31","-4.13","-3.46","-3.21","340.0","340.0","352.5","352.5","332.7","330.6","343.7","341.8","20.4","22.6","55.5","58.2","0.12","0.00","-456.7","-33.9","936.4","62.5","1"
"159.1","1","0","0","0","0","0","0.26","0.09","0.39","13.625","10","100.0","0.0","100.0","7299","-5.6","5","372.20","130.9","131.5","130.8","129.2","0.31","0.48","0.25","0.39","-0.1","0.0","262148.0","3.0","3893","4723","4036","4909","0.00","0.00","0.00","0.00","-4.43","-4.18","-3.46","-3.14","340.0","340.0","352.5","352.5","331.5","329.0","344.0","341.6","24.9","27.6","53.8","57.4","0.12","0.00","-458.7","-33.8","927.6","50.0","1"
"161.8","1","0","0","0","0","0","0.33","0.02","0.38","13.825","10","100.0","0.0","100.0","7408","-10.1","5","374.01","132.8","133.5","132.7","131.1","0.58","0.67","0.24","0.41","-0.1","0.0","262148.0","3.0","3184","4237","4129","5198","0.00","0.00","0.00","0.00","-4.38","-4.12","-3.55","-3.19","340.0","340.0","352.5","352.5","333.1","330.2","343.8","341.0","21.4","24.8","56.1","60.1","0.12","0.00","-460.7","-33.6","918.5","50.0","1"
"164.2","1","0","0","0","0","0","0.43","-0.05","0.34","14.025","10","100.0","0.0","100.0","7528","-9.8","5","375.64","134.6","135.5","133.4","134.8","0.70","0.78","0.43","0.57","-0.1","0.0","262148.0","3.0","2833","4096","3869","5161","0.00","0.00","0.00","0.00","-4.39","-4.05","-3.57","-3.12","340.0","340.0","352.5","352.5","333.8","330.5","344.3","341.1","19.3","23.8","54.7","59.8","0.12","0.00","-462.5","-33.5","909.8","50.0","1"
"166.7","1","0","0","0","0","0","0.52","-0.04","0.38","14.225","10","100.0","0.0","100.0","7653","-14.3","5","375.44","136.7","137.7","137.2","135.4","0.94","1.03","0.53","0.67","-0.1","0.0","262148.0","3.0","3079","4581","3591","5090","0.00","0.00","0.00","0.00","-4.41","-4.03","-3.58","-3.05","340.0","340.0","352.5","352.5","333.3","329.3","344.9","341.2","19.0","24.3","52.8","59.2","0.12","0.00","-464.2","-33.3","900.6","50.0","1"
"168.9","1","0","0","0","0","0","0.79","-0.02","0.37","14.400","10","100.0","0.0","100.0","7753","-22.7","5","374.44","138.1","139.8","139.0","137.2","1.50","1.59","0.80","0.95","-0.1","0.0","262148.0","3.0","2506","4986","3413","5751","0.00","0.00","0.00","0.00","-4.52","-3.95","-3.75","-2.91","340.0","340.0","352.5","352.5","334.5","328.4","345.3","339.8","18.2","26.6","51.5","61.6","0.12","0.00","-465.5","-33.2","892.2","50.0","1"
"171.2","1","0","0","0","0","0","1.04","-0.02","0.36","14.625","10","100.0","0.0","100.0","7877","-23.0","5","374.26","139.7","141.9","141.3","139.3","1.89","1.98","1.28","1.42","-0.1","0.0","262148.0","3.0","2199","5560","3058","6066","0.00","0.00","0.00","0.00","-4.69","-3.79","-3.87","-2.75","340.0","340.0","352.5","352.5","335.2","327.1","346.0","339.1","17.2","29.1","48.5","62.9","0.13","0.00","-466.7","-33.0","882.4","41.7","1"
"173.4","1","0","0","0","0","0","1.22","0.03","0.30","14.825","10","100.0","0.0","100.0","7989","-27.9","5","373.74","141.4","143.8","141.9","142.6","2.27","2.36","1.47","1.59","-0.1","0.0","262148.0","3.0","2311","5925","3145","6325","0.00","0.00","0.00","0.00","-4.75","-3.77","-3.91","-2.67","340.0","340.0","352.5","352.5","334.9","326.2","345.8","338.5","17.7","31.2","46.6","63.2","0.13","0.00","-467.5","-32.9","872.7","50.0","1"
"175.2","1","0","0","0","0","0","1.52","0.07","0.18","15.025","10","78.9","0.0","100.0","8016","-42.8","5","373.77","142.7","145.6","143.6","142.0","3.20","3.28","1.70","1.82","-0.3","0.0","262148.0","-1.0","2528","6917","2161","6661","0.00","0.00","0.00","0.00","-4.79","-3.70","-4.04","-2.55","340.0","340.0","352.5","352.5","334.5","323.9","347.9","337.8","15.7","32.4","45.9","64.0","0.13","0.00","-467.8","-32.7","863.2","62.5","1"
"174.6","1","0","0","0","0","0","1.86","0.07","-0.26","15.225","10","19.1","0.0","100.0","7787","-69.1","5","374.02","141.7","145.1","137.5","139.8","5.00","5.05","2.30","2.44","-0.1","0.0","262148.0","-1.0","2310","7478","3033","6677","0.00","0.00","0.00","0.00","-4.84","-3.69","-4.02","-2.36","340.0","340.0","352.5","352.5","334.9","322.6","346.1","337.7","15.7","37.2","39.1","63.2","0.13","0.00","-467.5","-32.5","853.5","50.0","1"
"172.2","1","0","0","0","0","0","2.00","0.09","-0.25","15.400","10","17.9","0.0","100.0","7656","-86.3","5","375.49","139.0","142.4","135.0","137.7","7.37","7.26","3.78","3.86","0.1","0.0","262148.0","-1.0","1327","7232","1639","6134","0.00","0.00","0.00","0.00","-4.79","-3.69","-4.13","-2.16","340.0","340.0","352.5","352.5","337.1","323.2","349.0","339.0","14.7","38.6","35.2","63.4","0.13","0.00","-466.6","-32.3","844.1","50.0","1"
"169.1","1","0","0","0","0","0","2.21","0.11","-0.28","15.625","10","26.2","0.0","100.0","7543","-93.3","5","372.92","135.7","139.6","132.8","135.9","8.88","8.77","4.68","4.75","0.0","-1.0","262148.0","-1.0","1078","8700","1774","7660","0.00","0.00","0.00","0.00","-4.94","-3.61","-4.31","-1.90","340.0","340.0","352.5","352.5","337.6","319.9","348.7","335.6","16.9","42.5","30.8","64.0","0.13","0.00","-465.0","-32.2","834.5","50.0","1"
"167.2","1","0","0","0","0","0","2.24","0.18","-0.08","15.825","10","39.7","0.0","100.0","7595","-95.7","5","372.27","134.3","137.8","135.4","135.2","8.67","8.56","4.20","4.30","-0.3","-1.0","262148.0","-1.0","1294","8723","1744","8121","0.00","0.00","0.00","0.00","-4.94","-3.59","-4.35","-1.92","340.0","340.0","352.5","352.5","337.2","319.9","348.8","334.6","16.3","42.0","32.7","64.8","0.14","0.00","-462.6","-32.1","825.3","62.5","1"
"165.5","1","0","0","0","0","0","2.32","0.40","-0.03","16.000","10","32.1","0.0","100.0","7573","-85.8","5","371.46","133.6","136.8","134.8","134.9","6.77","6.82","2.97","3.12","-0.3","0.0","262148.0","-1.0","2182","6694","1344","12406","0.00","0.00","0.00","0.00","2.13","-1.97","3.09","-0.35","340.0","340.0","352.5","352.5","335.2","324.6","349.6","325.2","25.9","39.7","25.7","70.2","0.14","0.00","-459.5","-31.9","817.0","50.0","1"
"164.1","1","0","0","0","0","0","1.69","-0.07","-0.05","16.225","10","42.1","0.0","100.0","7491","-86.6","5","381.24","132.1","136.0","133.9","132.9","7.21","7.08","3.50","3.57","0.0","-1.0","262148.0","-1.0","631","8092","1386","6195","0.00","0.00","0.00","0.00","2.36","-2.13","3.05","-0.29","340.0","340.0","352.5","352.5","338.6","321.5","349.5","338.9","12.8","34.0","25.9","57.4","0.14","0.00","-455.6","-31.6","808.5","62.5","1"
"163.4","1","0","0","0","0","0","2.00","0.06","0.04","16.425","10","60.9","0.0","100.0","7504","-74.3","5","374.60","131.9","135.5","134.6","132.6","6.22","6.26","3.00","3.10","-0.1","0.0","262148.0","-1.0","1561","8103","1070","8084","0.00","0.00","0.00","0.00","-4.91","-3.72","-4.39","-1.99","340.0","340.0","352.5","352.5","336.6","321.5","350.2","334.8","19.7","41.2","36.2","66.0","0.14","0.00","-451.1","-31.4","800.5","62.5","1"
"163.6","1","0","0","0","0","0","1.71","-0.03","0.17","16.625","10","74.6","0.0","100.0","7545","-44.4","5","380.68","132.1","135.5","135.6","133.2","5.22","5.26","3.65","3.75","-0.3","0.0","262148.0","3.0","792","6494","1329","7160","0.00","0.00","0.00","0.00","-4.88","-3.54","-4.14","-1.98","340.0","340.0","352.5","352.5","338.3","325.2","349.7","336.8","12.7","32.3","34.3","64.7","0.14","0.00","-446.0","-31.1","792.9","62.5","1"
"164.2","1","0","0","0","0","0","1.66","0.05","0.18","16.825","10","53.1","0.0","100.0","7514","-6.0","5","378.34","133.5","136.6","134.4","133.2","2.77","2.90","3.04","3.17","-0.1","0.0","262148.0","3.0","1540","7143","2524","6877","0.00","0.00","0.00","0.00","-5.21","-3.34","-4.08","-2.21","340.0","340.0","352.5","352.5","336.6","323.8","347.1","337.5","15.1","35.2","35.7","62.5","0.14","0.00","-440.4","-30.9","785.8","62.5","1"
"163.4","1","0","0","0","0","0","0.59","-0.05","-0.13","17.000","10","80.0","0.0","100.0","7992","10.0","1","378.99","134.5","135.0","129.7","129.7","0.52","0.71","1.02","1.16","0.0","0.0","262148.0","-1.0","3361","5304","3256","4335","0.00","0.00","0.00","0.00","-4.83","-3.73","-3.55","-2.74","340.0","340.0","352.5","352.5","332.6","327.9","345.5","343.0","20.0","31.2","42.2","56.3","0.15","0.00","-434.7","-30.7","779.4","62.5","1"
"161.6","1","0","0","0","0","0","-0.51","0.15","-0.34","17.200","10","4.4","0.0","100.0","8334","15.8","4","373.53","134.2","132.9","127.3","127.1","-0.89","-0.67","-0.47","-0.34","0.0","0.0","262148.0","-1.0","6153","4267","5196","3340","0.00","0.00","0.00","0.00","-4.20","-4.53","-3.03","-3.52","340.0","340.0","352.5","352.5","326.4","330.3","341.4","345.2","32.2","27.6","57.3","52.3","0.15","0.00","-428.4","-30.4","772.7","50.0","1"
"159.1","1","0","0","0","0","0","-1.50","0.32","-0.39","17.400","10","5.2","0.0","100.0","8225","50.2","4","372.76","133.0","129.9","126.7","124.4","-2.81","-2.57","-1.25","-1.14","-0.1","0.0","262148.0","-1.0","8038","3334","6880","2829","0.00","0.00","0.00","0.00","-3.92","-4.89","-2.57","-3.97","340.0","340.0","352.5","352.5","322.2","332.4","337.7","346.3","41.6","25.9","63.5","45.7","0.15","0.00","-422.5","-30.1","766.0","62.5","1"
"156.2","1","0","0","0","0","0","-1.86","0.05","-0.39","17.625","10","6.0","0.0","100.0","8050","82.9","4","380.67","130.3","126.4","124.4","121.3","-5.45","-5.42","-2.95","-2.87","-0.3","0.0","262148.0","-1.0","7678","1713","6593","1683","0.00","0.00","0.00","0.00","-3.76","-4.84","-2.19","-4.10","340.0","340.0","352.5","352.5","323.0","336.1","338.4","348.8","40.6","19.3","62.5","36.7","0.15","0.00","-417.0","-29.7","759.0","62.5","1"
"152.5","1","0","0","0","0","0","-1.78","-0.09","-0.47","17.825","10","0.0","0.0","100.0","7769","143.3","4","385.15","125.1","121.6","120.1","117.1","-10.66","-11.06","-4.64","-4.60","-0.5","0.0","262137.0","-1.0","7170","1301","5918","1321","0.00","0.00","0.00","0.00","-4.07","-4.26","-2.00","-4.08","340.0","340.0","352.5","352.5","324.2","337.0","339.8","349.6","39.4","16.9","60.0","29.3","0.15","0.00","-412.3","-29.2","751.9","62.5","1"
"148.2","1","0","0","0","0","0","-1.89","-0.02","-0.42","18.025","10","9.9","0.0","100.0","7560","151.9","4","384.70","120.6","117.3","116.9","113.9","-12.57","-13.07","-5.83","-5.76","-0.6","0.0","262137.0","-1.0","7917","1252","6068","1226","0.00","0.00","0.00","0.00","-4.00","-4.27","-1.88","-4.08","340.0","340.0","352.5","352.5","322.6","337.1","339.5","349.8","40.4","16.4","58.7","26.1","0.15","0.00","-408.2","-28.8","744.4","62.5","1"
"144.3","1","0","0","0","0","0","-1.93","0.00","-0.41","18.200","10","9.9","0.0","100.0","7404","170.1","4","383.86","116.6","113.8","114.0","112.0","-13.79","-14.45","-5.73","-5.66","-0.8","0.0","262137.0","-1.0","7766","1299","6223","1399","0.00","0.00","0.00","0.00","-4.11","-4.06","-1.92","-4.11","340.0","340.0","352.5","352.5","323.0","337.0","339.2","349.4","40.2","16.3","60.0","27.4","0.15","0.00","-405.1","-28.5","737.4","62.5","1"
"140.0","1","0","0","0","0","0","-1.86","-0.00","-0.42","18.425","10","7.5","0.0","100.0","7202","161.6","4","383.90","113.8","111.0","110.9","109.0","-12.16","-12.72","-4.21","-4.09","-0.6","0.0","262148.0","-1.0","7513","1220","6237","1432","0.00","0.00","0.00","0.00","-4.12","-4.10","-1.92","-4.11","340.0","340.0","352.5","352.5","323.6","337.2","339.2","349.4","40.1","16.6","60.2","27.6","0.16","0.00","-402.5","-28.1","729.6","62.5","1"
"136.4","1","0","0","0","0","0","-1.72","-0.02","-0.39","18.625","10","9.1","0.0","100.0","7047","152.5","4","383.80","111.9","109.0","108.8","106.4","-10.03","-10.46","-2.88","-2.78","-0.5","0.0","262148.0","-1.0","7188","1431","6069","1450","0.00","0.00","0.00","0.00","-4.14","-4.15","-1.96","-4.09","340.0","340.0","352.5","352.5","324.3","336.7","339.5","349.3","39.7","17.5","59.4","27.3","0.16","0.00","-400.8","-27.7","722.0","62.5","1"
"133.6","1","0","0","0","0","0","-1.94","0.12","-0.35","18.800","10","17.1","0.0","100.0","6938","150.8","4","382.56","110.1","106.4","107.4","104.5","-9.68","-10.15","-3.25","-3.16","-0.4","0.0","262148.0","-1.0","7441","1858","6708","1620","0.00","0.00","0.00","0.00","-4.26","-4.20","-1.91","-4.14","340.0","340.0","352.5","352.5","323.8","335.8","338.2","348.9","39.7","17.6","60.4","27.8","0.16","0.00","-399.8","-27.3","714.9","62.5","1"
"131.0","1","0","0","0","0","0","-1.95","0.12","-0.14","19.025","10","40.9","0.0","100.0","6976","140.4","4","383.54","107.8","104.1","107.1","105.9","-9.89","-10.35","-4.02","-3.94","-0.4","0.0","262148.0","3.0","6962","1702","6827","1732","0.00","0.00","0.00","0.00","-4.23","-4.19","-1.91","-4.16","340.0","340.0","352.5","352.5","324.9","336.1","337.9","348.7","37.6","15.9","60.9","27.9","0.16","0.00","-399.5","-27.0","707.3","62.5","1"
"130.9","1","0","0","0","0","0","-1.51","-0.15","0.08","19.200","10","73.0","0.0","100.0","7125","100.1","4","385.97","107.6","104.1","107.1","110.4","-8.49","-8.72","-4.18","-4.15","-0.8","-1.0","262148.0","7.0","6719","954","5647","650","0.00","0.00","0.00","0.00","-3.89","-4.34","-2.09","-4.16","340.0","340.0","352.5","352.5","325.5","337.8","340.4","351.1","31.0","11.8","62.7","33.2","0.16","0.00","-399.9","-26.7","700.3","50.0","1"
"131.9","1","0","0","0","0","0","-1.62","0.04","0.35","19.400","10","86.7","0.0","100.0","7190","34.0","4","384.78","109.3","106.3","109.8","109.7","-4.40","-4.45","-3.73","-3.68","-0.1","0.0","262148.0","7.0","5016","0","6842","2550","0.00","0.00","0.00","0.00","-3.57","-4.82","-2.23","-4.18","340.0","340.0","352.5","352.5","329.1","340.0","337.9","346.9","31.0","11.9","64.4","36.0","0.16","0.00","-400.9","-26.3","693.1","62.5","1"
"134.3","1","0","0","0","0","0","-1.43","0.01","0.60","19.625","10","100.0","0.0","100.0","7351","29.0","4","384.33","111.0","108.8","110.6","113.8","-3.43","-3.46","-3.03","-2.94","-0.1","0.0","262148.0","7.0","4667","536","6489","3158","0.00","0.00","0.00","0.00","-3.63","-4.69","-2.49","-4.01","340.0","340.0","352.5","352.5","329.9","338.8","338.7","345.5","26.6","11.2","63.8","40.7","0.16","0.00","-402.7","-26.0","685.5","50.0","1"
